kernel,blksz_x,blksz_y,blksz_z,grdsz_x,grdsz_y,grdsz_z,numele,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,ipc,issued_ipc,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,stall_sleeping,duration,
KernelMatMultFast,32,32,1,56,56,1,1792,478124.000000,100.000000,100.000000,96.944752,0.000006,1.157899,1.012485,0.000000,0.000000,4.000000,4.000000,11379745,416451737,0,0,44957696,401408,0,5,43788436,401424,8597111,461088,2.779949,0.000000,16.851090,154.067103,16.851090,154.067103,1.118802,1.815715,80.377134,0.000000,3.222378,176.973286,556.386869,16.542390,154.067103,16.412826,154.073245,0.000000,1.963867,0.000000,0.000000,624.379464,17.061471,100.000000,100.000000,371101696,0,0,0,0,11509170176,5754585088,0,5754585088,0,18000138240,18000242209,0.232951,48.479501,1.196027,0.000380,1.478639,0.014353,0.001026,25.343967,45.973690,11509170176,0,157592780800,0,12417957888,12247760896,370181668864,0,18000242209,574113792,574113792,584951808,584951808,0,0.000000,0.000000,0,44134104,0.009730,23.243426,401408,0,0,0,0,0,0.630555,2.150598,98.164500,0.997384,16.362133,0.000000,1.054555,0.000000,0.000000,79.388185,
KernelMatMultFast,8,8,1,60,60,1,480,145060.000000,100.000000,100.000000,96.966169,0.000005,1.155246,1.002593,0.000000,0.000000,3.981242,4.000000,866240,7985060,0,0,3439793,28800,0,5,2386002,28816,467,35688,31.079980,0.000000,52.959431,451.920480,52.711077,451.920480,1.460030,30.981520,99.037392,91.107639,7.328014,560.004795,539.936359,36.415064,451.920480,36.562879,452.171547,0.000000,80.339844,0.000000,0.000000,489.449349,53.096734,100.471162,100.000000,8808724,0,0,0,0,221184000,110592000,0,110592000,0,398692800,398694810,0.282725,56.187658,1.956210,0.000000,4.660565,0.011368,0.001000,19.054278,24.403195,221184000,0,3488025600,0,290995200,277862400,8216985600,0,398694810,13024800,13024800,13860000,13860000,0,0.000000,0.000000,0,2376356,0.000203,17.845993,28800,0,0,0,0,0,0.677490,1.962441,97.363371,0.979556,10.523543,0.000000,0.835348,0.000000,0.000000,1.896620,
KernelMatMultFast,16,16,1,60,60,1,960,267460.000000,100.000000,100.000000,96.952488,0.000006,1.117626,1.004287,0.000000,0.000000,3.949832,4.000000,3470817,61800255,0,0,13650618,115200,0,5,12482336,115216,470507,168122,9.813322,0.000000,31.691931,270.437808,31.294447,270.437808,2.244630,10.178705,97.447419,50.000000,1.078651,394.674872,551.719973,28.439221,270.437808,28.616126,270.475369,0.000000,12.017578,0.000000,0.000000,566.715685,31.827804,101.270140,100.000000,60164975,0,0,0,0,1769472000,884736000,0,884736000,0,2908051200,2908067427,0.242468,49.908472,1.435769,0.000001,2.544175,0.012210,0.001084,24.026504,29.121630,1769472000,0,25453670400,0,2048716800,1996185600,59852390400,0,2908067427,93571200,93571200,96912000,96912000,0,0.000000,0.000000,0,12405170,0.000127,21.829190,115200,0,0,0,0,0,0.634379,2.146555,94.610214,0.990138,15.070049,0.000000,0.981965,0.000000,0.000000,12.871382,
KernelMatMultFast,32,32,1,60,60,1,1920,512260.000000,100.000000,100.000000,96.944740,0.000006,1.155272,1.012138,0.000000,0.000000,4.000000,4.000000,13991794,511055259,0,0,55296000,460800,0,5,52872076,460816,11206447,511332,2.477201,0.000000,16.879382,144.037392,16.879382,144.037392,0.000000,4.614669,79.993554,0.000000,3.420824,159.832742,557.300928,16.093963,144.037392,16.139467,144.042393,0.000000,1.598633,0.000000,0.000000,624.008747,17.084262,100.000000,100.000000,456422400,0,0,0,0,14155776000,7077888000,0,7077888000,0,59012352000,22138572769,0.233027,48.456654,1.208301,0.000360,1.466056,0.014152,0.001182,25.359141,46.075870,14155776000,0,193827225600,0,15272755200,15062630400,455285145600,0,22138572769,706060800,706060800,719424000,719424000,0,0.000000,0.000000,0,52723008,0.009604,23.251523,460800,0,0,0,0,0,2.150915,2.150927,97.978490,0.997397,16.374342,0.000000,1.052745,0.000000,0.000000,95.871960,
KernelMatMultFast,8,8,1,64,64,1,512,154716.000000,100.000000,100.000000,96.966135,0.000005,1.151074,1.002447,0.000000,0.000000,3.967406,4.000000,1051142,9655907,0,0,4160127,32768,0,5,3077850,32784,1095,38456,26.464579,0.000000,52.334890,418.679116,51.908442,418.679116,0.000000,27.206941,100.472334,75.000000,13.990893,491.355105,473.584844,37.984927,418.679116,38.404212,418.883550,0.000000,65.416992,0.000000,0.000000,481.930569,52.462960,100.821537,100.000000,9488693,0,0,0,0,268435456,134217728,0,134217728,0,483803136,483805752,0.298591,58.103108,2.069296,0.000001,0.768234,0.011501,0.001100,19.159238,24.483310,268435456,0,4232839168,0,353107968,337117184,9970909184,0,483805752,15802368,15802368,16818176,16818176,0,0.000000,0.000000,0,3044247,0.000198,19.588734,32768,0,0,0,0,0,0.679726,2.104620,85.604699,0.970207,11.850633,0.000000,0.849213,0.000000,0.000000,2.336128,
KernelMatMultFast,16,16,1,64,64,1,1024,285276.000000,100.000000,100.000000,96.952469,0.000006,1.114860,1.004210,0.000000,0.000000,3.976683,4.000000,4211961,74817009,0,0,16679418,131072,0,5,14316364,131088,972847,190892,13.711189,0.000000,30.731574,245.852589,30.552433,245.852589,0.000000,14.877651,94.526177,50.000000,1.782007,358.057345,523.134970,26.123718,245.852589,26.223922,245.882600,0.000000,9.602539,0.000000,0.000000,548.182589,30.860946,100.586339,100.000000,71398462,0,0,0,0,2147483648,1073741824,0,1073741824,0,3529048064,3529068444,0.238258,49.073275,1.386343,0.000001,2.524758,0.012177,0.000975,24.408648,29.190146,2147483648,0,30890000384,0,2486173696,2422210560,72632762368,0,3529068444,113541120,113541120,117604352,117604352,0,0.000000,0.000000,0,14261660,0.000120,22.355444,131072,0,0,0,0,0,0.617224,2.148984,93.671400,0.991845,15.624365,0.000000,0.974067,0.000000,0.000000,16.346880,
KernelMatMultFast,32,32,1,64,64,1,2048,546396.000000,100.000000,100.000000,96.944730,0.000006,1.156812,1.012274,0.000000,0.000000,4.000000,4.000000,16983135,621058797,0,0,67108864,524288,0,5,63416088,524304,14411035,589191,4.766408,0.000000,16.946372,135.570973,16.946372,135.570973,0.418010,4.528134,77.705563,0.000000,3.639083,152.353663,559.495060,16.173022,135.570973,16.013870,135.575111,0.000000,1.322266,0.000000,0.000000,627.320608,17.154367,100.000000,100.000000,553910272,0,0,0,0,17179869184,8589934592,0,8589934592,0,71617216512,26867029740,0.232239,48.329033,1.181929,0.000387,1.460308,0.014160,0.000997,25.404214,46.015985,17179869184,0,235229151232,0,18534629376,18278776832,552524054528,0,26867029740,856817664,856817664,873070592,873070592,0,0.000000,0.000000,0,64046344,0.009767,23.366966,524288,0,0,0,0,0,2.152011,2.152023,98.566165,0.997730,16.493819,0.000000,0.115967,0.000000,0.000000,117.945790,
KernelMatMultFast,8,8,1,68,68,1,544,164372.000000,100.000000,100.000000,96.966104,0.000006,1.147483,1.002560,0.000000,0.000000,3.975317,4.000000,1260948,11545769,0,0,4999867,36992,0,5,4476852,37008,1671,42197,11.023239,0.000000,55.465938,417.625885,55.123666,417.625885,0.829589,12.246522,100.985586,77.159926,18.864965,476.388394,571.211297,48.623344,417.625885,49.357412,417.806519,0.000000,57.801758,0.000000,0.000000,509.169636,55.607940,100.620917,100.000000,12952606,0,0,0,0,321978368,160989184,0,160989184,0,580238016,580241229,0.256996,51.089046,2.087747,0.000000,4.448549,0.010204,0.001979,22.065814,24.552116,321978368,0,5076782080,0,423484416,404248576,11958181888,0,580241229,18949152,18949152,20169888,20169888,0,0.000000,0.000000,0,4410270,0.000163,20.039502,36992,0,0,0,0,0,0.650265,2.096257,97.330035,0.969123,13.390618,0.000000,0.884970,0.000000,0.000000,2.719752,
KernelMatMultFast,16,16,1,68,68,1,1088,303092.000000,100.000000,100.000000,96.952452,0.000005,1.126977,1.004469,0.000000,0.000000,3.956664,4.000000,5053396,90715517,0,0,19905630,147968,0,5,17814818,147984,1305951,211324,10.687020,0.000000,31.285049,235.558013,30.946109,235.558013,2.865031,9.229545,90.638586,50.000000,2.030285,336.417750,542.844748,28.376350,235.558013,27.695647,235.583485,0.000000,8.149414,0.000000,0.000000,564.120259,31.424867,101.095258,100.000000,87294227,0,0,0,0,2575826944,1287913472,0,1287913472,0,4232698624,4232721490,0.238049,49.013721,1.400799,0.000001,2.546535,0.012061,0.001303,24.483104,28.892482,2575826944,0,37050003456,0,2981851136,2904907776,87114088448,0,4232721490,136167552,136167552,141050496,141050496,0,0.000000,0.000000,0,18252670,0.000112,22.304315,147968,0,0,0,0,0,0.663338,2.117349,96.293060,0.991459,15.379974,0.000000,0.984186,0.000000,0.000000,19.024044,
KernelMatMultFast,32,32,1,68,68,1,2176,580532.000000,100.000000,100.000000,96.944721,0.000006,1.146706,1.013927,0.000000,0.000000,4.000000,4.000000,20403911,738429125,0,0,80494592,591872,0,5,77438640,591888,18094579,636066,3.675114,0.000000,17.145907,129.098593,17.145907,129.098593,0.000000,5.643778,78.352979,0.000000,3.854271,138.738149,566.067079,16.171115,129.098593,16.494968,129.102083,0.000000,1.115234,0.000000,0.000000,629.162126,17.384699,100.000000,100.000000,664376320,0,0,0,0,20606615552,10303307776,0,10303307776,0,85900158976,32224950985,0.231189,48.089444,1.202950,0.000385,1.474042,0.014069,0.001097,25.536820,46.408607,20606615552,0,282143014912,0,22230712320,21922938880,662707240960,0,32224950985,1027637760,1027637760,1047169536,1047169536,0,0.000000,0.000000,0,75918252,0.009576,23.440428,591872,0,0,0,0,0,2.153659,2.153594,99.677813,0.997703,16.622011,0.000000,0.115165,0.000000,0.000000,139.772239,
KernelMatMultFast,8,8,1,72,72,1,576,174028.000000,100.000000,100.000000,96.966077,0.000006,1.144933,1.002460,0.000000,0.000000,3.963481,4.000000,1496665,13675007,0,0,5917445,41472,0,5,4988557,41488,6415,47483,16.340184,0.000000,49.211815,349.950684,48.762520,349.950684,2.011819,16.182518,99.746001,75.561825,54.131308,400.672944,488.974413,41.192801,349.950684,41.108048,350.085696,0.000000,43.202148,0.000000,0.000000,450.753866,49.332884,100.921394,100.000000,14834545,0,0,0,0,382205952,191102976,0,191102976,0,688704768,688708832,0.249704,49.574411,1.941450,0.000000,1.054297,0.011483,0.001189,24.363481,24.601639,382205952,0,6026047488,0,502640640,479748096,14193377280,0,688708832,22488192,22488192,23939712,23939712,0,0.000000,0.000000,0,4998842,0.000150,22.803836,41472,0,0,0,0,0,0.627501,2.002305,86.437766,0.978702,14.653338,0.000000,0.771829,0.000000,0.000000,3.647839,
KernelMatMultFast,16,16,1,72,72,1,1152,320908.000000,100.000000,100.000000,96.952437,0.000006,1.113266,1.004184,0.000000,0.000000,3.954122,4.000000,5996955,106374239,0,0,23613888,165888,0,5,21902204,165904,1630199,229528,11.875394,0.000000,31.397860,223.273666,31.037739,223.273666,0.538552,9.836167,91.672958,50.000000,2.142709,308.928664,540.381488,28.288067,223.273666,28.787927,223.295201,0.000000,6.889648,0.000000,0.000000,559.266797,31.529230,101.160266,100.000000,102782196,0,0,0,0,3057647616,1528823808,0,1528823808,0,5024166912,5024195478,0.236688,48.692669,1.423139,0.000001,2.578495,0.011950,0.001371,24.664770,29.229754,3057647616,0,43978899456,0,3539386368,3447816192,103402635264,0,5024195478,161616384,161616384,167422464,167422464,0,0.000000,0.000000,0,21521904,0.000106,22.390811,165888,0,0,0,0,0,0.588044,2.123346,96.984427,0.990679,15.435004,0.000000,0.980809,0.000000,0.000000,22.675831,
KernelMatMultFast,32,32,1,72,72,1,2304,614668.000000,100.000000,100.000000,96.944712,0.000006,1.168845,1.013714,0.000000,0.000000,4.000000,4.000000,24215476,893478844,0,0,95551488,663552,0,5,88871696,663568,22763787,715873,4.977505,0.000000,16.942909,120.482909,16.942909,120.482909,0.469376,6.186471,75.740468,0.000000,4.036408,129.982973,559.351325,15.887462,120.482909,15.758468,120.485814,0.000000,950.000000,0.000000,0.000000,633.716181,17.175268,100.000000,100.000000,788631552,0,0,0,0,24461180928,12230590464,0,12230590464,0,101966045184,38251661552,0.232005,48.264627,1.184983,0.000390,1.472566,0.013972,0.001090,25.456058,45.553051,24461180928,0,334913273856,0,26388135936,26021855232,786643550208,0,38251661552,1219774464,1219774464,1242998784,1242998784,0,0.000000,0.000000,0,89599172,0.009573,23.364736,663552,0,0,0,0,0,2.152913,2.152925,98.278026,0.998268,16.513235,0.000000,1.056660,0.000000,0.000000,168.386996,
