kernel,blksz_x,blksz_y,blksz_z,grdsz_x,grdsz_y,grdsz_z,numele,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,ipc,issued_ipc,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,stall_sleeping,duration,
KernelVectorAdd,32,1,1,64,1,1,1000000,109535.000000,100.000000,100.000000,96.512008,0.000032,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,249012,135691,0.000000,0.000000,10.413605,5.206803,10.413605,5.206803,0.000000,0.000000,1.868800,0.000000,10.372451,5.652130,10.424269,10.413605,5.206803,10.417604,5.207469,0.000000,218.387695,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62564,0,0,0,0,1000000,1000000,0,0,0,7010240,2003520,0.366691,53.414271,46.205085,0.000000,0.000000,0.000248,0.013361,0.000000,0.000000,1000000,0,17008192,0,2006144,3008192,39083968,0,2003520,94198,94198,125192,125192,0,0.000000,0.000000,0,250000,0.000345,0.000000,125000,0,0,0,0,0,0.037379,0.037380,77.924260,0.015625,0.037389,0.000000,0.006089,0.000000,0.000000,0.723062,
KernelVectorAdd,64,1,1,64,1,1,1000000,54847.500000,100.000000,100.000000,96.511740,0.000064,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250624,125016,245672,147198,0.000000,0.000000,20.386801,10.193400,20.386801,10.193400,0.000000,0.000000,1.870400,0.000000,20.033864,12.003585,20.428553,20.386801,10.193400,20.437686,10.194705,0.000000,427.539063,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62628,0,0,0,0,1000000,1000000,0,0,0,2006912,2007040,0.475725,52.765204,46.730731,0.000000,0.000000,0.000000,0.027631,0.000000,0.000000,1000000,0,17016384,0,2012288,3016384,39167936,0,2007040,94646,94646,125384,125384,0,0.000000,0.000000,0,250000,0.000709,0.000000,125000,0,0,0,0,0,0.137372,0.073605,78.735283,0.031228,0.073605,0.000000,0.022169,0.000000,0.000000,0.369594,
KernelVectorAdd,96,1,1,64,1,1,1000000,36618.333333,100.000000,100.000000,96.511472,0.000096,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,245444,147033,0.000000,0.000000,29.927539,14.963770,29.927539,14.963770,0.000000,0.000000,1.841600,0.000000,29.382140,17.601343,30.019477,29.927539,14.963770,29.939031,14.965685,0.000000,627.621094,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62692,0,0,0,0,1000000,1000000,0,0,0,7030720,2010560,0.513507,52.061508,47.379361,0.000000,0.000000,0.000722,0.043910,0.000000,0.000000,1000000,0,17024576,0,2018432,3024576,39251904,0,2010560,95094,95094,125576,125576,0,0.000000,0.000000,0,250000,0.000992,0.000000,125000,0,0,0,0,0,0.108970,0.109094,76.333987,0.046795,0.109094,0.000000,0.017877,0.000000,0.000000,0.248604,
KernelVectorAdd,128,1,1,64,1,1,1000000,27503.750000,100.000000,100.000000,96.511206,0.000127,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,244972,146849,0.000000,0.000000,39.149295,19.574647,39.149295,19.574647,0.000000,0.000000,1.892800,0.000000,38.361924,22.996139,39.309650,39.149295,19.574647,39.164328,19.577153,0.000000,821.014648,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62756,0,0,0,0,1000000,1000000,0,0,0,2013824,2014080,0.560786,51.511710,47.864009,0.000000,0.000000,0.000000,0.062188,0.000000,0.000000,1000000,0,17032768,0,2024576,3032768,39335872,0,2014080,95542,95542,125768,125768,0,0.000000,0.000000,0,250000,0.001306,0.000000,125000,0,0,0,0,0,0.271420,0.143704,76.113523,0.062371,0.143704,0.000000,0.042248,0.000000,0.000000,0.190045,
KernelVectorAdd,160,1,1,64,1,1,1000000,22035.000000,100.000000,100.000000,96.510940,0.000159,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,249048,135110,0.000000,0.000000,48.288520,24.144260,48.288520,24.144260,0.000000,0.000000,1.964800,0.000000,48.104637,26.097048,48.535757,48.288520,24.144260,48.307063,24.147350,0.000000,0.988942,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62820,0,0,0,0,1000000,1000000,0,0,0,2017280,2017600,0.359140,51.005004,48.549942,0.000000,0.000000,0.001172,0.075886,0.004680,0.000000,1000000,0,17040960,0,2030720,3040960,39419840,0,2017600,95990,95990,125960,125960,0,0.000000,0.000000,0,250000,0.001636,0.002540,125000,0,0,0,0,0,0.333875,0.177627,75.821581,0.077524,0.177532,0.000000,0.052148,0.000000,0.000000,0.154974,
KernelVectorAdd,192,1,1,64,1,1,1000000,18389.166667,100.000000,100.000000,96.510675,0.000223,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,245260,146478,0.000000,0.000000,56.889861,28.444930,56.889861,28.444930,0.000000,0.000000,0.382400,0.000000,55.811229,33.332452,57.239392,56.889861,28.444930,56.911706,28.448571,0.000000,1.165096,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62884,0,0,0,0,1000000,1000000,0,0,0,2020736,2021120,0.357883,50.519547,49.020293,0.000000,0.000000,0.000000,0.088752,0.007439,0.000000,1000000,0,17049152,0,2036864,3049152,39503808,0,2021120,96438,96438,126152,126152,0,0.000000,0.000000,0,250000,0.001938,0.004148,125000,0,0,0,0,0,0.396288,0.210142,78.272524,0.093243,0.210751,0.000000,0.061307,0.000000,0.000000,0.131518,
KernelVectorAdd,224,1,1,64,1,1,1000000,15785.000000,100.000000,100.000000,96.510410,0.000221,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250328,125016,245492,145843,0.000000,0.000000,64.999046,32.499523,64.999046,32.499523,0.000000,0.000000,0.014400,0.000000,63.826983,37.918623,65.464959,64.999046,32.499523,65.084324,32.503683,0.000000,1.331172,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62948,0,0,0,0,1000000,1000000,0,0,0,7071680,2024640,0.356219,49.951264,49.571507,0.000000,0.000000,0.001599,0.102013,0.009754,0.000000,1000000,0,17057344,0,2043008,3057344,39587776,0,2024640,96886,96886,126344,126344,0,0.000000,0.000000,0,250000,0.002223,0.005422,125000,0,0,0,0,0,0.241432,0.241486,74.762200,0.108893,0.242294,0.000000,0.068526,0.000000,0.000000,0.115806,
KernelVectorAdd,256,1,1,64,1,1,1000000,13831.875000,100.000000,100.000000,96.510147,0.000253,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,245344,146711,0.000000,0.000000,72.923369,36.461684,72.923369,36.461684,0.000000,0.000000,2.012800,0.000000,71.565244,42.794641,73.520757,72.923369,36.461684,73.091384,36.466352,0.000000,1.493461,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63012,0,0,0,0,1000000,1000000,0,0,0,7081920,2028160,0.357806,49.827384,49.559977,0.000000,0.000000,0.000000,0.235301,0.011445,0.000000,1000000,0,17065536,0,2049152,3065536,39671744,0,2028160,97334,97334,126536,126536,0,0.000000,0.000000,0,250000,0.002520,0.005566,125000,0,0,0,0,0,0.274251,0.274320,73.749967,0.124619,0.274865,0.000000,0.079000,0.000000,0.000000,0.101599,
KernelVectorAdd,288,1,1,64,1,1,1000000,12312.777778,100.000000,100.000000,96.509884,0.000284,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250624,125016,245284,145973,0.000000,0.000000,80.146518,40.073259,80.146518,40.073259,0.000000,0.000000,2.075200,0.000000,78.634634,46.796911,80.885148,80.146518,40.073259,80.346564,40.078388,0.000000,1.641390,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63076,0,0,0,0,1000000,1000000,0,0,0,2031104,2031680,0.354198,49.044268,50.445543,0.000000,0.000000,0.002192,0.127318,0.015688,0.000000,1000000,0,17073728,0,2055296,3073728,39755712,0,2031680,97782,97782,126728,126728,0,0.000000,0.000000,0,250000,0.002812,0.007983,125000,0,0,0,0,0,0.549381,0.302924,73.799396,0.139184,0.303607,0.000000,0.087138,0.000000,0.000000,0.092543,
KernelVectorAdd,320,1,1,64,1,1,1000000,11097.500000,100.000000,100.000000,96.509622,0.000315,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,250084,135404,0.000000,0.000000,88.607725,44.303863,88.607725,44.303863,0.000000,0.000000,2.036800,0.000000,88.637498,47.991362,89.515069,88.607725,44.303863,88.811878,44.309534,0.000000,1.814674,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63140,0,0,0,0,1000000,1000000,0,0,0,7102400,2035200,0.352771,48.565485,50.783722,0.000000,0.000000,0.000065,0.266061,0.019273,0.000000,1000000,0,17081920,0,2061440,3081920,39839680,0,2035200,98230,98230,126920,126920,0,0.000000,0.000000,0,250000,0.003073,0.009550,125000,0,0,0,0,0,0.332817,0.332922,73.578671,0.154635,0.332616,0.000000,0.092788,0.000000,0.000000,0.083679,
KernelVectorAdd,352,1,1,64,1,1,1000000,10103.181818,100.000000,100.000000,96.509360,0.000345,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,244760,145847,0.000000,0.000000,95.749818,47.874909,95.749818,47.874909,0.000000,0.000000,0.433600,0.000000,93.742902,55.859295,96.828344,95.749818,47.874909,95.970426,47.881037,0.000000,1.960943,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63204,0,0,0,0,1000000,1000000,0,0,0,7112640,2038720,0.351805,48.144677,51.318683,0.000000,0.000000,0.000063,0.149808,0.020713,0.000000,1000000,0,17090112,0,2067584,3090112,39923648,0,2038720,98678,98678,127112,127112,0,0.000000,0.000000,0,250000,0.003387,0.010863,125000,0,0,0,0,0,0.365614,0.365741,73.195670,0.169992,0.363173,0.000000,0.102430,0.000000,0.000000,0.078175,
KernelVectorAdd,384,1,1,64,1,1,1000000,9274.583333,100.000000,100.000000,96.509100,0.000376,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,245088,145431,0.000000,0.000000,102.396589,51.198294,102.396589,51.198294,0.000000,0.000000,2.043200,0.000000,100.384701,59.566553,103.654838,102.396589,51.198294,102.435909,51.204848,0.000000,2.097069,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63268,0,0,0,0,1000000,1000000,0,0,0,7122880,2042240,0.887740,47.501760,51.410752,0.000000,0.000000,0.000121,0.161206,0.022771,0.000000,1000000,0,17098304,0,2073728,3098304,40007616,0,2042240,99126,99126,127304,127304,0,0.000000,0.000000,0,250000,0.003583,0.012066,125000,0,0,0,0,0,0.390322,0.390469,72.320897,0.185473,0.394519,0.000000,0.110370,0.000000,0.000000,0.072063,
KernelVectorAdd,416,1,1,64,1,1,1000000,8573.461538,100.000000,100.000000,96.508840,0.000407,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250644,125016,244964,144807,0.000000,0.000000,109.281302,54.640651,109.281302,54.640651,0.000000,0.000000,2.033600,0.000000,107.079939,63.298790,110.736055,109.281302,54.640651,109.562810,54.647645,0.000000,2.238067,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63332,0,0,0,0,1000000,1000000,0,0,0,2044928,2045760,0.757619,47.172762,51.852924,0.000000,0.000000,0.000174,0.170251,0.027813,0.000000,1000000,0,17106496,0,2079872,3106496,40091584,0,2045760,99574,99574,127496,127496,0,0.000000,0.000000,0,250000,0.003896,0.014561,125000,0,0,0,0,0,0.597815,0.422021,67.075808,0.199634,0.415055,0.000000,0.115259,0.000000,0.000000,0.067167,
KernelVectorAdd,448,1,1,64,1,1,1000000,7972.500000,100.000000,100.000000,96.508581,0.000437,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,244392,144715,0.000000,0.000000,116.435334,58.217667,116.435334,58.217667,0.000000,0.000000,2.177600,0.000000,113.823457,67.399758,118.104551,116.435334,58.217667,116.480045,58.225119,0.000000,2.384581,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63396,0,0,0,0,1000000,1000000,0,0,0,7143360,2049280,0.349575,46.985660,52.422374,0.000000,0.000000,0.003281,0.185250,0.032613,0.000000,1000000,0,17114688,0,2086016,3114688,40175552,0,2049280,100022,100022,127688,127688,0,0.000000,0.000000,0,250000,0.004155,0.017092,125000,0,0,0,0,0,0.446571,0.446766,72.641425,0.214201,0.453691,0.000000,0.123054,0.000000,0.000000,0.064159,
KernelVectorAdd,480,1,1,64,1,1,1000000,7451.666667,100.000000,100.000000,96.508323,0.000468,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,244464,144362,0.000000,0.000000,122.726130,61.363065,122.726130,61.363065,0.000000,0.000000,0.411200,0.000000,120.008482,70.867958,124.611203,122.726130,61.363065,122.773256,61.370919,0.000000,2.513415,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63460,0,0,0,0,1000000,1000000,0,0,0,7153600,2052989,0.836010,46.463207,52.247651,0.000000,0.000000,0.000149,0.395642,0.034813,0.000000,1000000,0,17122880,0,2092160,3122880,40259520,0,2052989,100470,100470,127880,127880,0,0.000000,0.000000,0,250000,0.004379,0.018148,125000,0,0,0,0,0,0.477119,0.477342,71.613182,0.230069,0.480458,0.000000,0.131415,0.000000,0.000000,0.060127,
KernelVectorAdd,512,1,1,64,1,1,1000000,6995.937500,100.000000,100.000000,96.508065,0.000498,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250596,125016,244432,144885,0.000000,0.000000,129.291997,64.645998,129.291997,64.645998,0.000000,0.000000,2.256000,0.000000,126.412405,74.929884,131.410317,129.291997,64.645998,129.600229,64.654273,0.000000,2.647883,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63524,0,0,0,0,1000000,1000000,0,0,0,7163840,2056320,0.348536,46.254446,53.133940,0.000000,0.000000,0.003705,0.196248,0.038595,0.000000,1000000,0,17131072,0,2098304,3131072,40343488,0,2056320,100918,100918,128072,128072,0,0.000000,0.000000,0,250000,0.004665,0.019866,125000,0,0,0,0,0,0.506097,0.506349,70.294856,0.245629,0.498461,0.000000,0.134274,0.000000,0.000000,0.057791,
KernelVectorAdd,544,1,1,64,1,1,1000000,6593.823529,100.000000,100.000000,96.507808,0.000528,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,248740,133651,0.000000,0.000000,135.204526,67.602263,135.204526,67.602263,0.000000,0.000000,2.235200,0.000000,134.523095,72.280880,137.558166,135.204526,67.602263,135.256444,67.610916,0.000000,2.768970,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63588,0,0,0,0,1000000,1000000,0,0,0,2058752,2059840,0.347983,45.855541,53.303974,0.000000,0.000000,0.000266,0.420753,0.043814,0.000000,1000000,0,17139264,0,2104448,3139264,40427456,0,2059840,101366,101366,128264,128264,0,0.000000,0.000000,0,250000,0.004903,0.022767,125000,0,0,0,0,0,0.666608,0.527939,59.088082,0.258912,0.532929,0.000000,0.142815,0.000000,0.000000,0.055007,
KernelVectorAdd,576,1,1,64,1,1,1000000,6236.388889,100.000000,100.000000,96.507552,0.000559,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,250072,133657,0.000000,0.000000,140.182893,70.091447,140.182893,70.091447,0.000000,0.000000,2.262400,0.000000,140.223266,74.945700,142.766744,140.182893,70.091447,140.236724,70.100418,0.000000,2.870927,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63652,0,0,0,0,1000000,1000000,0,0,0,2062208,2063360,0.347264,45.460097,53.899244,0.000000,0.000000,0.000238,0.212126,0.049663,0.000000,1000000,0,17147456,0,2110592,3147456,40511424,0,2063360,101814,101814,128456,128456,0,0.000000,0.000000,0,250000,0.005214,0.026154,125000,0,0,0,0,0,0.620803,0.555877,70.930136,0.272495,0.560350,0.000000,0.149617,0.000000,0.000000,0.052479,
KernelVectorAdd,608,1,1,64,1,1,1000000,5916.578947,100.000000,100.000000,96.507297,0.000589,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250624,125016,244236,144030,0.000000,0.000000,146.204486,73.102243,146.204486,73.102243,0.000000,0.000000,2.201600,0.000000,142.833595,84.231328,149.049040,146.204486,73.102243,146.569412,73.111600,0.000000,2.994248,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63716,0,0,0,0,1000000,1000000,0,0,0,2065664,2066880,0.341423,44.627493,54.465418,0.000000,0.000000,0.000238,0.479913,0.052585,0.000000,1000000,0,17155648,0,2116736,3155648,40595392,0,2066880,102262,102262,128648,128648,0,0.000000,0.000000,0,250000,0.005425,0.027507,125000,0,0,0,0,0,0.614065,0.578418,70.177169,0.288718,0.583436,0.000000,0.154509,0.000000,0.000000,0.050143,
KernelVectorAdd,640,1,1,64,1,1,1000000,5628.750000,100.000000,100.000000,96.507042,0.000619,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,244444,144256,0.000000,0.000000,150.742132,75.371066,150.742132,75.371066,0.000000,0.000000,0.502400,0.000000,147.392038,86.981828,153.829330,150.742132,75.371066,150.800017,75.380713,0.000000,3.087179,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63780,0,0,0,0,1000000,1000000,0,0,0,2069120,2070400,0.344973,44.564217,54.766304,0.000000,0.000000,0.000174,0.232615,0.056369,0.000000,1000000,0,17163840,0,2122880,3163840,40679360,0,2070400,102710,102710,128840,128840,0,0.000000,0.000000,0,250000,0.006079,0.029271,125000,0,0,0,0,0,0.623325,0.604113,69.605828,0.305702,0.609676,0.000000,0.159969,0.000000,0.000000,0.050239,
KernelVectorAdd,672,1,1,64,1,1,1000000,5368.333333,100.000000,100.000000,96.506788,0.000648,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,244852,143044,0.000000,0.000000,156.150828,78.075414,156.150828,78.075414,0.000000,0.000000,2.168000,0.000000,152.935370,89.345756,159.508695,156.150828,78.075414,156.510599,78.085408,0.000000,3.197948,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63844,0,0,0,0,1000000,1000000,0,0,0,7215040,2073920,0.347579,44.573978,54.469316,0.000000,0.000000,0.000291,0.500828,0.066091,0.000000,1000000,0,17172032,0,2129024,3172032,40763328,0,2073920,103158,103158,129032,129032,0,0.000000,0.000000,0,250000,0.006463,0.035453,125000,0,0,0,0,0,0.617507,0.625978,69.178331,0.316753,0.632962,0.000000,0.164773,0.000000,0.000000,0.046911,
KernelVectorAdd,704,1,1,64,1,1,1000000,5131.590909,100.000000,100.000000,96.506535,0.000678,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250280,125016,248800,132443,0.000000,0.000000,160.961385,80.480693,160.961385,80.480693,0.000000,0.000000,2.385600,0.000000,160.188771,85.272835,164.587523,160.961385,80.480693,161.141662,80.490994,0.000000,3.296468,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63908,0,0,0,0,1000000,1000000,0,0,0,7225280,2077440,0.346960,44.184335,55.095968,0.000000,0.000000,0.004770,0.247563,0.073607,0.000000,1000000,0,17180224,0,2135168,3180224,40847296,0,2077440,103606,103606,129224,129224,0,0.000000,0.000000,0,250000,0.006544,0.040253,125000,0,0,0,0,0,0.646688,0.647127,69.240758,0.331135,0.665473,0.000000,0.168134,0.000000,0.000000,0.045919,
KernelVectorAdd,736,1,1,64,1,1,1000000,4915.434783,100.000000,100.000000,96.506283,0.000708,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250104,125016,248828,131229,0.000000,0.000000,166.605112,83.302556,166.605112,83.302556,0.000000,0.000000,2.366400,0.000000,165.824067,87.453689,170.528995,166.605112,83.302556,166.674419,83.313219,0.000000,3.412051,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63972,0,0,0,0,1000000,1000000,0,0,0,2079488,2080960,0.348862,44.128395,55.134625,0.000000,0.000000,0.000279,0.256897,0.080878,0.000000,1000000,0,17188416,0,2141312,3188416,40931264,0,2080960,104054,104054,129416,129416,0,0.000000,0.000000,0,250000,0.007593,0.042471,125000,0,0,0,0,0,0.637501,0.677334,68.350809,0.347205,0.686496,0.000000,0.176400,0.000000,0.000000,0.043584,
KernelVectorAdd,768,1,1,64,1,1,1000000,4717.291667,100.000000,100.000000,96.506031,0.000737,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250840,125016,243860,143501,0.000000,0.000000,170.943687,85.471843,170.943687,85.471843,0.000000,0.000000,0.641600,0.000000,166.745310,98.122360,175.144799,170.943687,85.471843,171.518058,85.482784,0.000000,3.500904,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64036,0,0,0,0,1000000,1000000,0,0,0,7245760,2084480,0.346410,43.469468,55.771194,0.000000,0.000000,0.004968,0.259565,0.092074,0.000000,1000000,0,17196608,0,2147456,3196608,41015232,0,2084480,104502,104502,129608,129608,0,0.000000,0.000000,0,250000,0.007565,0.048756,125000,0,0,0,0,0,0.704925,0.705445,69.462709,0.365520,0.715029,0.000000,0.177337,0.000000,0.000000,0.042111,
KernelVectorAdd,800,1,1,64,1,1,1000000,4535.000000,100.000000,100.000000,96.505780,0.000767,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,243816,142667,0.000000,0.000000,176.554043,88.277021,176.554043,88.277021,0.000000,0.000000,2.438400,0.000000,172.186802,100.753742,181.073826,176.554043,88.277021,176.621839,88.288321,0.000000,3.615804,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64100,0,0,0,0,1000000,1000000,0,0,0,7256000,2088000,1.046945,42.089649,56.132300,0.000000,0.000000,0.000258,0.576070,0.094165,0.000000,1000000,0,17204800,0,2153600,3204800,41099200,0,2088000,104950,104950,129800,129800,0,0.000000,0.000000,0,250000,0.009264,0.051349,125000,0,0,0,0,0,0.722497,0.723217,68.913980,0.375877,0.735644,0.000000,0.186345,0.000000,0.000000,0.042239,
KernelVectorAdd,832,1,1,64,1,1,1000000,4366.730769,100.000000,100.000000,96.505529,0.000796,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,243652,142987,0.000000,0.000000,182.388754,91.194377,182.388754,91.194377,0.000000,0.000000,0.652800,0.000000,177.757539,104.316883,187.244672,182.388754,91.194377,182.808978,91.206050,0.000000,3.735298,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64164,0,0,0,0,1000000,1000000,0,0,0,7266240,2091520,1.421014,42.573226,55.236574,0.000000,0.000000,0.000299,0.577036,0.115371,0.000000,1000000,0,17212992,0,2159744,3212992,41183168,0,2091520,105398,105398,129992,129992,0,0.000000,0.000000,0,250000,0.011918,0.064561,125000,0,0,0,0,0,0.741820,0.749914,68.273398,0.390439,0.765935,0.000000,0.189426,0.000000,0.000000,0.039680,
KernelVectorAdd,864,1,1,64,1,1,1000000,4210.925926,100.000000,100.000000,96.505280,0.000825,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250644,125016,243368,141670,0.000000,0.000000,183.996755,91.998377,183.996755,91.998377,0.000000,0.000000,2.676800,0.000000,179.115689,104.267281,189.083897,183.996755,91.998377,184.470731,92.010153,0.000000,3.768229,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64228,0,0,0,0,1000000,1000000,0,0,0,2093312,2095040,0.350096,43.019192,56.149303,0.000000,0.000000,0.000311,0.277544,0.118969,0.000000,1000000,0,17221184,0,2165888,3221184,41267136,0,2095040,105846,105846,130184,130184,0,0.000000,0.000000,0,250000,0.012376,0.072208,125000,0,0,0,0,0,0.622936,0.767718,62.925846,0.405860,0.770277,0.000000,0.193602,0.000000,0.000000,0.040128,
KernelVectorAdd,896,1,1,64,1,1,1000000,4066.250000,100.000000,100.000000,96.505031,0.000855,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,248560,131508,0.000000,0.000000,189.408699,94.704350,189.408699,94.704350,0.000000,0.000000,2.526400,0.000000,188.317705,99.635037,194.839426,189.408699,94.704350,189.481432,94.716472,0.000000,3.879066,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64292,0,0,0,0,1000000,1000000,0,0,0,7286720,2098560,1.084217,41.645879,56.768010,0.000000,0.000000,0.005576,0.281589,0.130141,0.000000,1000000,0,17229376,0,2172032,3229376,41351104,0,2098560,106294,106294,130376,130376,0,0.000000,0.000000,0,250000,0.013520,0.071067,125000,0,0,0,0,0,0.785775,0.786446,67.858838,0.425025,0.803981,0.000000,0.196384,0.000000,0.000000,0.039839,
